"site","year","conc.1hr","conc.ann"
"490570001",1986,80,24.5
"490570001",1987,70,23.81
"490570001",1988,90,26.2
"490570001",1989,118,27.29
"490570001",1992,67,21.81
"490570001",1994,70,25.82
"490570001",1995,66,24.26
"490570001",1996,83,26.29
"490570001",1997,67,23.94
"490570001",1998,66,24.37
"490570001",1999,69,26.26
"490570002",2002,82,27.41
"490570002",2003,123,26.4
"490570002",2004,80,24.47
"490570002",2005,61,23.59
"490570002",2006,67,21.01
"490570002",2007,65,24.77
"490570002",2008,67,22.53
"490570002",2009,64,21.8
"490570002",2010,57,16.53
"490570002",2011,52,16.07
"490570002",2012,50,15.96
"490570002",2013,63,17.37
"490570002",2015,46,14.77
"490570002",2016,61,14.82
"490570002",2017,57,18.24
"490570002",2018,46,16.58
"490571003",2018,37,8.72
"490571003",2019,44.4,10.89
"490571003",2020,47,11.17
"490571003",2021,41.7,8.36
"490571003",2022,41.2,10.23
"500070003",1987,62,18.77
"500070003",1988,60,18.89
"500070003",1989,57,18.57
"500070003",1990,55,17.66
"500070003",1991,57,17.45
"500070003",1992,52,16.27
"500070003",1993,65,17.43
"500070003",1994,61,17.04
"500070003",1995,57,16.83
"500070003",1996,54,16.51
"500070003",1997,52,16.84
"500070003",1998,58,17.53
"500070003",1999,56,16.77
"500070013",2002,42.9,8.86
"500070014",2003,53.7,15.43
"500070014",2004,53.2,14.23
"500070014",2005,47.4,12.49
"500070014",2006,42.3,10.97
"500070014",2007,43.5,11
"500070014",2008,45.6,10.25
"500070014",2009,39.4,9.05
"500070014",2010,38.2,8.56
"500070014",2012,35,6.5
"500070014",2013,31.2,6.63
"500070014",2014,38.7,6.87
"500070014",2015,31.7,6.9
"500070014",2016,29.8,5.7
"500070014",2017,31.3,6.03
"500070014",2018,26.6,5.69
"500070014",2019,30.3,5.73
"500070014",2020,29.3,4.93
"500070014",2021,26.5,4.78
"500210002",1989,59,14.66
"500210002",1990,53,13.53
"500210002",1991,49,13.52
"500210002",1992,43,12.4
"500210002",1993,52,13.2
"500210002",1995,50,13.25
"500210002",1996,52,12.53
"500210002",1997,45,12.24
"500210002",1998,46,12.79
"500210002",1999,47,12.41
"500210002",2000,45,10.86
"500210002",2001,47.8,13.47
"500210002",2002,53.6,12.71
"500210002",2004,50.9,12.01
"500210002",2005,51.2,12.32
"500210002",2006,38.7,10.1
"500210002",2007,43.7,10.47
"500210002",2008,42.6,9.9
"500210002",2009,41.2,8.37
"500210002",2010,38.5,7.68
"500210002",2011,42.1,7.72
"500210002",2012,33.1,7.45
"500210002",2013,35.5,7.27
"500210002",2014,37.6,7.26
"500210002",2015,37.9,7.52
"500210002",2016,32.2,6.55
"500210002",2017,34.4,6.45
"500210002",2018,35.4,6.91
"500210002",2019,35,6.77
"500210002",2020,31.8,5.75
"500210002",2021,30.4,5.94
"500210002",2022,32.7,6.48
"510130020",1980,85,25.22
"510130020",1981,85,25.18
"510130020",1982,85,23.49
"510130020",1983,95,25.88
"510130020",1984,95,26.28
"510130020",1985,95,24.94
"510130020",1986,85,26.96
"510130020",1987,90,28.54
"510130020",1989,89,26.11
"510130020",1990,90,25.38
"510130020",1991,79,25.01
"510130020",1992,81,24.83
"510130020",1993,80,25.34
"510130020",1994,74,25.33
"510130020",1995,73,23.04
"510130020",1996,71,24.28
"510130020",1997,74,22.39
"510130020",1998,82,25.3
"510130020",1999,74,24.61
"510130020",2000,67,22.68
"510130020",2001,61,22.21
"510130020",2002,64,22.02
"510130020",2003,66,25.97
"510130020",2004,65,21.5
"510130020",2005,65,20.93
"510130020",2006,52,17.7
"510130020",2007,55,15.66
"510130020",2008,49,13.37
"510130020",2009,49,12.72
"510130020",2010,52,12.85
"510130020",2011,45.7,12.32
"510130020",2012,43.6,11.64
"510130020",2013,43.1,10.77
"510130020",2014,49.9,11.18
"510130020",2015,48.9,10.77
"510130020",2016,44,10.64
"510130020",2017,42.5,9.46
"510130020",2018,41.9,9.2
"510130020",2019,44.8,9.89
"510130020",2020,37.9,7.48
"510130020",2021,40.4,8.27
"510130020",2022,41.1,8.64
"510330001",1994,37,6.92
"510330001",1995,34,6.24
"510330001",1996,41,7.32
"510330001",1997,31,6.79
"510330001",2001,32,6.12
"510330001",2002,33,5.99
"510360002",1994,75,11.98
"510360002",1995,74,11.28
"510360002",1996,69,10.18
"510360002",1997,75,12.03
"510360002",1998,72,11.75
"510360002",1999,67,10.93
"510360002",2000,68,10.77
"510360002",2001,61,12.06
"510360002",2002,64,11.73
"510360002",2003,60,10.45
"510360002",2004,69,10.45
"510360002",2005,60,10.15
"510360002",2006,62,9.8
"510360002",2007,62,7.07
"510360002",2008,60,5.98
"510360002",2009,55,5.24
"510360002",2010,56,5.44
"510360002",2011,55.3,5.57
"510360002",2012,45.5,4.55
"510360002",2013,38.9,4.41
"510360002",2014,43.5,4.61
"510360002",2015,38.1,4.05
"510360002",2016,43.6,3.38
"510360002",2017,32.2,3.83
"510360002",2018,30.5,4.98
"510360002",2019,31.1,4.99
"510360002",2020,26,2.95
"510360002",2021,31.5,3.15
"510360002",2022,25.5,3.5
"510590005",1993,43.5,11.04
"510590005",1994,46.2,10.86
"510590005",1995,40.3,10.75
"510590005",1997,39.3,11.05
"510590005",1998,44,11.66
"510590005",1999,44,11.33
"510590005",2000,41,10
"510590005",2001,37,9.23
"510590005",2002,37,8.77
"510590005",2003,40,10.04
"510590005",2004,44,9.91
"510590005",2005,41,9.58
"510590005",2006,34,7.48
"510590005",2007,33,7.7
"510590005",2008,34,6.53
"510590018",1982,79.6,20.01
"510590018",1983,84.9,21.94
"510590018",1984,77,21.75
"510590018",1985,69,20.81
"510590018",1987,74.3,23.81
"510590018",1988,79.6,21.18
"510590018",1989,73.8,22.03
"510590018",1990,75.4,23.36
"510590018",1991,74.3,23.52
"510590018",1992,64.7,21.85
"510590018",1993,65.3,21.21
"510590018",1994,62.6,19.7
"510590018",1995,63.7,18.46
"510590018",1996,62.6,19.51
"510590018",1997,56.8,18.72
"510590031",2017,44.3,14.92
"510590031",2018,46.6,14.79
"510590031",2019,48.1,15.89
"510590031",2020,42.5,13.87
"510590031",2021,45.9,15.17
"510590031",2022,46.3,15.42
"510591004",1983,95.5,24.04
"510591004",1984,84.9,25.4
"510591004",1985,87.1,25.06
"510591004",1987,89.7,25.14
"510591004",1988,80.7,23.47
"510591004",1989,90.8,27.82
"510591004",1990,83.9,25.31
"510591004",1991,87.6,26.51
"510591004",1992,74.8,24.61
"510591004",1993,77.5,25.58
"510591004",1994,71.1,25.55
"510591004",1995,72.2,23.34
"510591004",1996,65.8,21.68
"510591004",1997,64.2,20.45
"510591004",1998,66,23.41
"510591004",1999,64,23.11
"510591004",2000,63,19.86
"510591005",2003,57,18.25
"510591005",2004,59,16.91
"510591005",2005,58,17.49
"510591005",2006,50,14.79
"510591005",2007,47,13.2
"510591005",2008,49,11.33
"510595001",1980,84.9,23.78
"510595001",1981,84.9,22.1
"510595001",1982,79.6,22.59
"510595001",1983,103.5,25.05
"510595001",1984,90.2,28.84
"510595001",1988,83.9,24.61
"510595001",1989,117.9,29.63
"510595001",1990,108.8,29.22
"510595001",1991,92.4,29.36
"510595001",1992,96.6,28.27
"510595001",1994,82.8,24.96
"510595001",1995,78.6,21.91
"510595001",1996,59.4,21.8
"510595001",1997,88.1,23.64
"510595001",1998,75,22.27
"510595001",1999,65,20.07
"510595001",2000,65,21.46
"510595001",2001,69,19.75
"510595001",2004,58,17.62
"510595001",2005,57,16.59
"510595001",2006,52,14.45
"510595001",2007,52,14.01
"510595001",2008,50,12.58
"510870014",2009,40,9.16
"510870014",2010,45.6,11.15
"510870014",2011,37.5,9.89
"510870014",2012,40,9.57
"510870014",2013,38.2,8.34
"510870014",2014,37.3,7.94
"510870014",2015,35.4,8.03
"510870014",2016,35.6,6.88
"510870014",2017,38.8,7.7
"510870014",2018,31.4,6.28
"510870014",2019,30.8,5.94
"510870014",2020,28.6,5.38
"510870014",2021,31.7,6.54
"510870014",2022,35.4,6.82
"511071005",1999,50,14.14
"511071005",2000,49,13.04
"511071005",2001,45,14.11
"511071005",2002,46,14.09
"511071005",2003,52,15.86
"511071005",2004,47,15.06
"511071005",2005,51,13.64
"511071005",2006,48,13.39
"511071005",2007,45,10.82
"511071005",2008,37,8.15
"511071005",2009,40,7.06
"511071005",2010,44,7.58
"511071005",2011,38.3,7.57
"511071005",2012,36,7.33
"511071005",2013,37,7.09
"511071005",2014,42.5,6.98
"511071005",2015,44.9,7.73
"511071005",2016,35.4,6.94
"511071005",2017,35,6.17
"511071005",2018,32.6,6.08
"511071005",2019,37.5,6.58
"511071005",2020,30.7,5.17
"511071005",2021,31.3,5.31
"511071005",2022,33.7,5.47
"511430005",2021,15.4,1.77
"511430005",2022,12.5,1.86
"511530009",1995,48,11.05
"511530009",1996,46,11.48
"511530009",1997,37,9.88
"511530009",1998,41,14.61
"511530009",1999,44,11.8
"511530009",2000,39,9.3
"511530009",2001,43,11.16
"511530009",2002,41,11.29
"511530009",2003,45,12.05
"511530009",2004,41,9.8
"511530009",2005,39,8.9
"511530009",2006,35,6.87
"511530009",2007,33,7.14
"511530009",2008,35,6.02
"511530009",2009,26,5.49
"511530009",2010,30,5.12
"511530009",2011,28.9,5.6
"511530009",2012,25.2,4.97
"511530009",2013,28.6,4.85
"511530009",2014,30.7,5.01
"511530009",2015,26.2,4.57
"511530009",2016,26.5,4.53
"511530009",2017,24,4.19
"511530009",2018,21,3.64
"511530009",2019,24.3,4.25
"511530009",2020,21.3,3.34
"511530009",2021,22.5,3.72
"511530009",2022,21.5,3.26
"511611004",1982,65,14
"511611004",1983,61,12.52
"511611004",1984,60,13.33
"511611004",1985,54,13.41
"511611004",1986,55,13.96
"511611004",1987,68,16.03
"511611004",1988,67,16.07
"511611004",1989,58,14.13
"511611004",1990,50,12.96
"511611004",1991,55,14.1
"511611004",1992,51,12.77
"511611004",1993,51,14.46
"511611004",1994,53,13.47
"511611004",1995,55,12.78
"511611004",1996,50,12.94
"511611004",1997,51,12.73
"511611004",1998,52,14.15
"511611004",1999,49,12.51
"511611004",2000,49,11.38
"511611004",2001,51,14.05
"511611004",2002,47,13.47
"511611004",2003,47,13.41
"511611004",2004,48,14.4
"511611004",2005,43,13.9
"511611004",2006,46,12.38
"511611004",2007,42,9.57
"511611004",2008,37,7.35
"511611004",2009,37,6.75
"511611004",2010,41,7.59
"511611004",2011,38,7.2
"511611004",2012,36.6,6.72
"511611004",2013,34.7,5.76
"511611004",2014,39.1,6.01
"511611004",2015,30.8,4.79
"511611004",2016,37.3,5.72
"511611004",2017,31.9,5.23
"511611004",2018,30.8,5.24
"511611004",2019,32.3,5.37
"511611004",2020,30.5,4.59
"511611004",2021,33,5.05
"511611004",2022,32.7,4.9
"511650003",2005,48,14.05
"511650003",2006,44,11.73
"511650003",2007,41,11.42
"511650003",2008,40,10.78
"511650003",2009,40,9.42
"511650003",2010,44,10.43
"511650003",2011,36.1,9.3
"511650003",2012,35.4,9.06
"511650003",2013,39.5,8.42
"511650003",2014,42.1,8.85
"511650003",2015,42.2,8.43
"511650003",2016,34.6,8.1
"511650003",2017,34.7,7.89
"511650003",2018,35.6,8.16
"511650003",2019,37.5,8.84
"511650003",2020,34.4,7.7
"511650003",2021,36.2,8.67
"511650003",2022,36.3,8.28
"515100009",1981,95,28.81
"515100009",1982,90,28.9
"515100009",1983,95,30.15
"515100009",1984,94,29.73
"515100009",1985,90,29.65
"515100009",1986,88,31.35
"515100009",1987,92,31.25
"515100009",1988,90,30.31
"515100009",1989,80,31.22
"515100009",1990,85,28.72
"515100009",1991,75,27.65
"515100009",1992,79,27.77
"515100009",1993,82,28.55
"515100009",1994,79,27.95
"515100009",1995,90,25.65
"515100009",1996,72,26.27
"515100009",1997,73,25.87
"515100009",1998,78,27.18
"515100009",1999,70,25.37
"515100009",2000,66,23.04
"515100009",2001,65,23.31
"515100009",2002,68,24.79
"515100009",2003,66,23.36
"515100009",2004,63,24.04
"515100009",2005,70,24.1
"515100009",2006,57,19.64
"515100009",2007,55,18.16
"515100009",2008,53,15.91
"515100009",2009,53,15.23
"515100009",2010,57,15.65
"515100009",2011,47.3,13.08
"515100021",2013,63.7,12.51
"515100021",2015,57.8,11.91
"516000005",1981,69,16.84
"516000005",1982,74.3,17.85
"516000005",1983,90.2,20.95
"516000005",1984,74.3,23.48
"516000005",1985,75.9,23.27
"516000005",1986,80.7,24.7
"516000005",1987,80.7,25.98
"516000005",1988,73.2,23.11
"516000005",1989,77,23.43
"516000005",1990,65.3,19.36
"516000005",1991,65.3,19.73
"516500008",2011,30.7,5.25
"516500008",2012,28.1,5.13
"516500008",2013,28.3,3.95
"516500008",2014,28.9,3.93
"516500008",2015,27.8,3.79
"516500008",2016,26.5,3.35
"516500008",2017,28.1,3.56
"516500008",2018,25.5,3.31
"516500008",2019,24.2,3.34
"516500008",2020,21,2.81
"516500008",2021,22.4,3.23
"516500008",2022,20.4,3.4
"517100023",1989,75,20.2
"517100023",1990,69,18.88
"517100023",1991,68,20.43
"517100023",1992,66,19.96
"517100023",1993,63,20.99
"517100023",1994,68,19.34
"517100023",1995,67,17.83
"517100023",1996,64,17.97
"517100023",1997,63,18.72
"517100023",1998,66,19.42
"517100023",1999,60,16.59
"517100023",2000,57,15.65
"517100023",2001,57,18.18
"517100023",2002,58,17.87
"517100023",2003,58,16.21
"517100023",2004,51,15.86
"517100024",2007,51,12.01
"517100024",2008,44,10.29
"517100024",2011,43.2,10.15
"517100024",2012,40.8,8.33
"517100024",2013,41,7.68
"517100024",2014,42,8.29
"517100024",2015,41.3,8.18
"517100024",2016,39,7.28
"517100024",2017,40.2,7.42
"517100024",2018,38.4,6.96
"517100024",2019,39.6,7.61
"517100024",2020,34.8,6.73
"517100024",2021,39.6,7.34
"517100024",2022,40.9,7.32
"517600002",1980,90,30.5
"517600021",1982,80,24.25
"517600021",1983,90,24.44
"517600021",1984,85,24.06
"517600021",1985,80,23.01
"517600021",1986,75,22.32
"517600021",1987,90,25.62
"517600021",1988,87,26.08
"517600021",1989,77,24.73
"517600021",1990,77,22.88
"517600021",1991,71,23.72
"517600021",1992,69,22.79
"517600021",1993,73,23.75
"517600021",1994,72,23.56
"517600021",1995,71,22.23
"517600021",1996,68,22.22
"517600021",1997,83,21.22
"517600024",1998,74,21.18
"517600024",1999,70,19.96
"517600024",2000,69,17.34
"517600024",2001,63,20.93
"517600024",2002,65,19.74
"517600024",2003,66,16.26
"517600024",2004,61,14.97
"517600024",2005,61,16.4
"517600024",2006,61,16.33
"517600024",2007,57,14.1
"517600024",2008,52,12.24
"517600024",2009,53,10.98
"517600024",2010,57,12
"517600024",2011,46.2,10.46
"517600024",2012,50.7,10.1
"517600025",2015,46.7,14.29
"517600025",2016,43.9,12.17
"517600025",2017,42.5,12.42
"517600025",2018,43.1,11.98
"517600025",2019,42.6,12.44
"517600025",2020,40.5,11.74
"517600025",2021,47.8,13.46
"517600025",2022,48.6,13.53
"518100007",1980,83,17.99
"518100007",1981,66,15.2
"518100007",1982,60,15.33
"518100007",1983,73,15.63
"518100007",1984,68,16.29
"518100007",1985,67,17.29
"518100007",1986,68,18.43
"518100007",1987,71,18.67
"518100007",1988,71,17.3
"530330030",2015,65.1,23.5
"530330030",2016,58.8,20.89
"530330030",2017,65.3,20.49
"530330030",2018,63.7,20.01
"530330030",2019,57.2,18.07
"530330030",2020,56.8,15.77
"530330030",2021,48.6,15.86
"530330030",2022,54,16.4
"530330032",2000,65,21.37
"530330032",2001,64,21.67
"530330080",1980,110,20.22
"530330080",1983,40,9.16
"530330080",1984,40,12.77
"530330080",1995,63,19.19
"530330080",1996,68,20.1
"530330080",1997,63,19.44
"530330080",1998,56,19.79
"530330080",1999,56,18.57
"530330080",2000,59,20.37
"530330080",2001,55,19.6
"530330080",2002,58,19.08
"530330080",2003,57,18.24
"530330080",2004,63,17.91
"530330080",2014,46.9,11.55
"530330080",2016,49.2,11.87
"530330080",2018,44.5,10.65
"530330080",2019,42.8,10.6
"530330080",2020,39.4,8.58
"530330080",2021,41.6,9.24
"530330080",2022,43,10.2
"530330082",1984,90,32.98
"530330082",1985,90,34.37
"530530024",2016,45.5,16.69
"530530024",2017,43.8,17.47
"530530024",2018,46.4,16.7
"530530024",2019,40.3,15.13
"530530024",2020,39.8,12.47
"530530024",2021,37.7,12.63
"530530024",2022,39,14.21
"530570018",2004,26.5,7.14
"530570018",2005,28.8,8.44
"530570018",2006,27.8,6.44
"530570018",2007,39.7,8.18
"530570018",2008,182.2,10.6
"530570018",2011,43.1,5.51
"530570018",2013,22.5,5.74
"530570018",2014,25.9,5.36
"530570018",2015,21.5,5.02
"530570018",2016,21.4,3.84
"530570018",2017,23.9,4.81
"530570020",2010,28.6,6.69
"530570020",2012,48.1,8.57
"540110006",1982,83,13.9
"540110006",1983,65,14.22
"540110006",1984,65,15.92
"540110006",1985,56,13.84
"540110006",1986,70,15.69
"540110006",1987,63,16.41
"540110006",1988,69,15.83
"540110006",1989,53,12.28
"540110006",1990,56,15.89
"540110006",1991,55,14.32
"540250001",1985,23,1.63
"540250001",1987,25,2.74
"540250001",1988,30,4.3
"540250001",1989,26,2.91
"540250001",1990,21,3.2
"540250001",1993,21,4.62
"540250001",1995,24,5.44
"540250001",1996,26,5.18
"540291004",1983,71,15.82
"540291004",1984,66,17.07
"540291004",1985,70,17.68
"540291004",1986,67,17.54
"540291004",1987,68,17.89
"540291004",1988,85,18.54
"540291004",1993,55,17.39
"540291004",1996,54,15.86
"540291004",1997,52,15.35
"540390004",1981,115,20.84
"540390004",1982,70,20.71
"540390004",1983,66,20.03
"540390004",1984,70,23.02
"540390004",1985,69,23.52
"540390004",1986,72,23.27
"540390004",1987,69,25.14
"540390004",1988,74,23.57
"540390004",1989,68,21.1
"540390004",1990,58,20.44
"540390004",1991,59,20.42
"540390004",1992,47,16.97
"540390004",1995,56,20.19
"540390004",1996,52,19.7
"540390004",1997,51,19.73
"540390004",1998,63,22.08
"540690007",1982,58,16.9
"540690007",1983,59,16.13
"540690007",1984,57,16.4
"540690007",1985,55,17.05
"540690007",1986,62,17.6
"540690007",1987,58,18.51
"540690007",1988,57,18.31
"540690007",1989,55,18.67
"540990003",2004,64,14.69
"540990003",2005,78,15.08
"550110004",1981,24.9,3.55
"550110004",1983,16.9,3.26
"550110007",1981,24.9,3.58
"550170001",1980,37.1,5.53
"550210008",1980,39.8,6.26
"550210008",1981,41.9,6.48
"550210008",1982,33.9,4.25
"550210008",1983,38.2,4.84
"550210008",1984,31.8,6.38
"550210008",1985,34.5,8.03
"550210008",1986,35,6.27
"550210008",1987,32.3,5.46
"550210008",1988,37.7,5.73
"550330003",1980,24.9,4.68
"550330004",1980,43,6.5
"550350010",1980,39.8,8.23
"550410007",2011,9,1.28
"550410007",2012,7,1.16
"550410007",2013,8,1.09
"550430003",1980,29.7,4.43
"550590016",1980,71.6,13.18
"550590016",1981,95,14.59
"550590016",1982,54.1,10.81
"550590016",1983,78,11.4
"550590016",1985,77,10.92
"550590016",1986,119,28.32
"550590016",1987,93,22.06
"550590016",1988,51.8,13.43
"550590016",1990,51.1,10.22
"550590016",1991,52,12.43
"550591001",1980,81.7,13.43
"550591001",1981,65.8,14
"550591001",1982,69,10.61
"550591001",1983,81.8,12.01
"550591001",1985,81,9.48
"550591001",1986,98,10.12
"550790007",1997,61,20.71
"550790007",1998,66,21.2
"550790007",1999,67,21.81
"550790007",2000,60,20.67
"550790026",2004,54,16.55
"550790026",2005,55,16.59
"550790026",2006,48,14.85
"550790026",2007,50,14.17
"550790026",2008,44,12.3
"550790026",2009,49,12.19
"550790026",2010,50,12.82
"550790026",2011,52.3,11.42
"550790026",2012,45.1,11.51
"550790026",2013,49.7,10.44
"550790026",2014,42.9,9.92
"550790026",2015,41.2,9.59
"550790026",2016,48.9,9.38
"550790026",2017,39.7,8.96
"550790026",2018,43.7,8.77
"550790026",2019,45.9,8.87
"550790026",2020,37.6,7.43
"550790041",1982,80.7,18.37
"550790041",1983,82.8,18.66
"550790041",1984,66,19.19
"550790041",1985,66,17.81
"550790041",1986,71,18.6
"550790041",1987,76,18.71
"550790041",1988,73,18.49
"550790041",1989,70,19.48
"550790041",1990,61,18.9
"550790041",1991,67,18.41
"550790041",1992,65,17.65
"550790041",1994,62,16.66
"550790041",1995,62,17.36
"550790041",1996,63,16.72
"550790041",1997,57,16.31
"550790041",1998,56,15.52
"550790041",1999,58,16.43
"550790041",2000,56,16.17
"550790041",2001,57,15.76
"550790056",2014,53.2,15.67
"550790056",2015,46.1,14.66
"550790056",2016,48.1,14.19
"550790056",2017,44.1,13.51
"550790056",2018,46.8,13.55
"550790056",2019,47.3,13.01
"550790056",2020,40.2,11.61
"550790056",2021,42.4,12.6
"550790056",2022,41.2,12.08
"550790068",2022,32.5,5.2
"550790080",1981,82.8,26.06
"550790080",1982,88.6,27.85
"550790080",1983,91.8,25.93
"550790080",1984,78,28.07
"550790080",1985,82,26.27
"550790080",1986,80,27.45
"550790080",1987,78,27.26
"550790080",1988,78,27.23
"550790080",1989,90,28.49
"550790080",1990,71,24.36
"550790080",1991,77,23.67
"550790080",1992,71,23.49
"550790080",1993,69,23.88
"550790080",1994,73,24.78
"551051002",1980,38.7,4.31
"551051002",1981,45.6,10.74
"551051002",1982,53.1,14.32
"551051002",1983,62.1,14.37
"551051002",1984,61,14.85
"551051002",1985,53.6,10.14
"551051002",1986,44.6,9.44
"551051002",1987,48.3,10.94
"551051004",1980,62.6,3.99
"551051004",1981,46.7,9.79
"551051004",1982,60,10.09
"551051004",1983,57.8,13.25
"551051004",1984,56.8,16.05
"551051004",1985,49.3,10.45
"551051004",1986,60,12.03
"551051004",1987,51.5,11.71
"551051005",1980,45.1,4.08
"551051005",1981,46.7,9.73
"551051005",1982,52,8.88
"551110007",1997,26,3.99
"551110007",1998,25,3.8
"551170001",1980,79.1,8.98
"551230003",1983,34.9,4.61
"551230003",1984,33,4.36
"560010011",2022,55.3,9.54
"560050011",2013,52,9.18
"560050011",2014,55,10.04
"560050011",2015,41,7.12
"560050123",2002,16,2.55
"560050123",2003,14,1.98
"560050123",2004,12,2.14
"560050123",2005,12,1.95
"560050123",2006,12,1.84
"560050123",2007,11,1.81
"560050123",2009,11,1.68
"560050123",2010,11,1.77
"560050123",2011,11.3,1.99
"560050123",2012,11.2,1.84
"560050123",2013,8.5,1.47
"560050123",2014,9.8,1.41
"560050123",2015,7.9,1.28
"560050123",2016,6.4,1.11
"560050123",2017,8.2,1.34
"560050123",2018,7.3,1.46
"560050123",2019,6.7,1.25
"560050123",2020,5.5,1.05
"560050123",2021,8,1.37
"560050123",2022,6.2,1.22
"560050456",2004,32,4.44
"560050456",2005,33,4.14
"560050456",2006,30,3.08
